worker_id,job_id,worker_experience_years,worker_completed_jobs,worker_success_rate,worker_rating,required_skill_count,matched_skill_count,skill_match_ratio,location_match,distance_km,job_complexity,job_budget,successful
158,103,5,9,0.6669,3.92,2,1,0.5,1,3.52,4,13300.77,1
84,103,1,9,0.5276,4.17,2,0,0.0,0,12.62,4,13300.77,1
47,103,11,93,0.8167,4.53,2,1,0.5,1,6.52,4,13300.77,1
7,103,1,11,0.516,3.75,2,0,0.0,0,10.74,4,13300.77,0
183,103,0,5,0.5535,4.08,2,2,1.0,0,33.45,4,13300.77,1
15,103,8,57,0.7654,4.09,2,0,0.0,0,40.52,4,13300.77,0
77,103,10,45,0.8585,4.62,2,0,0.0,0,15.02,4,13300.77,1
100,103,14,66,0.7598,4.33,2,0,0.0,0,27.84,4,13300.77,0
129,104,6,34,0.68,4.02,1,0,0.0,1,3.25,3,13757.79,0
53,104,10,69,0.7795,4.46,1,1,1.0,0,10.02,3,13757.79,1
37,104,9,22,0.844,4.25,1,0,0.0,0,29.29,3,13757.79,1
96,104,1,13,0.6111,4.03,1,1,1.0,0,43.58,3,13757.79,1
139,104,14,78,0.859,4.26,1,1,1.0,0,24.06,3,13757.79,1
44,104,5,31,0.5795,4.13,1,0,0.0,1,6.06,3,13757.79,1
63,104,15,43,0.7991,4.38,1,1,1.0,0,11.82,3,13757.79,1
138,104,4,8,0.5727,4.06,1,0,0.0,0,32.52,3,13757.79,1
109,104,3,17,0.5429,4.17,1,0,0.0,0,25.81,3,13757.79,1
143,104,10,25,0.7739,4.57,1,0,0.0,0,15.59,3,13757.79,1
116,104,14,58,0.9278,4.5,1,1,1.0,0,21.18,3,13757.79,1
11,104,6,47,0.6899,4.42,1,0,0.0,0,34.42,3,13757.79,0
1,104,3,3,0.6585,3.98,1,0,0.0,0,22.73,3,13757.79,0
119,104,6,45,0.6451,4.26,1,0,0.0,0,23.71,3,13757.79,1
159,104,4,19,0.5685,3.83,1,0,0.0,0,40.11,3,13757.79,0
63,105,15,43,0.7991,4.38,2,1,0.5,0,10.17,2,13029.23,1
170,105,11,13,0.7903,4.18,2,0,0.0,0,16.94,2,13029.23,1
83,105,7,30,0.6573,3.84,2,1,0.5,0,37.86,2,13029.23,1
88,105,14,70,0.8035,4.45,2,1,0.5,0,25.71,2,13029.23,1
54,105,10,21,0.8473,4.63,2,0,0.0,0,45.07,2,13029.23,1
118,105,8,8,0.7519,4.41,2,0,0.0,0,31.55,2,13029.23,0
154,105,11,20,0.7965,4.53,2,0,0.0,0,42.64,2,13029.23,1
85,105,9,69,0.7612,4.22,2,0,0.0,0,14.94,2,13029.23,0
5,105,12,24,0.8146,4.32,2,0,0.0,0,25.06,2,13029.23,1
178,105,14,58,0.9175,4.55,2,1,0.5,0,25.47,2,13029.23,1
35,105,3,5,0.6218,4.07,2,0,0.0,0,42.47,2,13029.23,0
166,105,9,58,0.7486,4.2,2,0,0.0,1,1.69,2,13029.23,1
1,105,3,3,0.6585,3.98,2,0,0.0,0,17.72,2,13029.23,1
156,105,10,31,0.8442,4.54,2,1,0.5,0,39.73,2,13029.23,1
122,105,5,21,0.7395,4.55,2,0,0.0,0,37.22,2,13029.23,0
50,106,13,21,0.9208,4.86,1,1,1.0,0,10.29,5,14053.99,0
24,106,6,40,0.6238,4.33,1,0,0.0,0,35.54,5,14053.99,1
158,106,5,9,0.6669,3.92,1,0,0.0,1,3.13,5,14053.99,0
161,106,2,17,0.5796,3.87,1,0,0.0,0,16.82,5,14053.99,1
78,106,6,11,0.6434,4.05,1,0,0.0,1,7.52,5,14053.99,0
184,106,13,36,0.8696,4.27,1,0,0.0,0,34.12,5,14053.99,1
57,106,7,61,0.6468,3.89,1,0,0.0,0,33.53,5,14053.99,0
60,106,10,79,0.7145,4.03,1,0,0.0,0,15.1,5,14053.99,0
127,106,7,41,0.6494,4.09,1,0,0.0,1,8.63,5,14053.99,0
93,106,5,24,0.6821,4.37,1,1,1.0,0,39.16,5,14053.99,1
10,106,1,4,0.6229,4.25,1,0,0.0,0,43.91,5,14053.99,1
72,106,1,6,0.5709,4.07,1,0,0.0,0,48.79,5,14053.99,0
181,106,8,21,0.8003,4.42,1,1,1.0,0,34.58,5,14053.99,1
156,106,10,31,0.8442,4.54,1,0,0.0,0,45.32,5,14053.99,1
54,106,10,21,0.8473,4.63,1,0,0.0,0,27.08,5,14053.99,0
167,107,2,12,0.517,3.99,3,1,0.3333,0,18.98,4,5283.05,1
14,107,2,14,0.5687,4.27,3,0,0.0,0,26.8,4,5283.05,0
83,107,7,30,0.6573,3.84,3,1,0.3333,0,10.21,4,5283.05,1
111,107,15,84,0.7565,4.05,3,1,0.3333,0,13.27,4,5283.05,1
105,107,13,56,0.9182,4.61,3,2,0.6667,0,11.01,4,5283.05,1
71,107,7,13,0.7505,4.18,3,0,0.0,0,49.12,4,5283.05,1
32,107,2,7,0.5123,3.61,3,1,0.3333,1,1.21,4,5283.05,1
175,107,13,33,0.897,4.75,3,0,0.0,0,16.58,4,5283.05,1
133,107,8,62,0.8271,4.73,3,1,0.3333,0,35.04,4,5283.05,1
120,107,9,65,0.681,4.09,3,1,0.3333,0,29.2,4,5283.05,0
127,107,7,41,0.6494,4.09,3,2,0.6667,0,33.7,4,5283.05,1
93,107,5,24,0.6821,4.37,3,1,0.3333,0,23.37,4,5283.05,1
195,107,12,58,0.8424,4.62,3,1,0.3333,0,14.31,4,5283.05,1
12,107,7,54,0.726,4.11,3,1,0.3333,0,23.63,4,5283.05,1
185,107,0,4,0.6072,3.77,3,1,0.3333,0,23.34,4,5283.05,0
19,108,2,4,0.6317,4.28,3,1,0.3333,0,22.53,4,11568.73,0
199,108,15,81,0.8197,4.46,3,2,0.6667,1,1.12,4,11568.73,1
154,108,11,20,0.7965,4.53,3,1,0.3333,0,46.76,4,11568.73,1
159,108,4,19,0.5685,3.83,3,0,0.0,0,22.06,4,11568.73,0
113,108,1,6,0.6183,3.94,3,1,0.3333,0,12.63,4,11568.73,0
196,108,14,18,0.7727,4.18,3,0,0.0,0,32.37,4,11568.73,1
25,108,3,6,0.6436,4.02,3,1,0.3333,0,25.26,4,11568.73,1
161,108,2,17,0.5796,3.87,3,1,0.3333,1,7.64,4,11568.73,1
115,108,7,36,0.7398,4.26,3,0,0.0,0,33.98,4,11568.73,0
149,108,4,14,0.6858,3.91,3,1,0.3333,0,10.42,4,11568.73,1
32,108,2,7,0.5123,3.61,3,1,0.3333,0,41.81,4,11568.73,0
22,108,0,5,0.5497,3.99,3,0,0.0,0,34.77,4,11568.73,0
16,108,8,40,0.7872,4.37,3,1,0.3333,0,47.5,4,11568.73,0
9,108,5,39,0.7062,4.02,3,2,0.6667,0,28.16,4,11568.73,1
97,108,2,17,0.5626,3.86,3,1,0.3333,0,17.7,4,11568.73,1
153,109,15,110,0.8275,4.22,3,1,0.3333,0,27.78,5,2954.35,1
183,109,0,5,0.5535,4.08,3,0,0.0,0,41.88,5,2954.35,1
18,109,10,72,0.7035,4.47,3,0,0.0,0,22.47,5,2954.35,1
152,109,6,25,0.7702,4.5,3,0,0.0,0,48.39,5,2954.35,0
50,109,13,21,0.9208,4.86,3,0,0.0,0,22.45,5,2954.35,0
147,109,4,29,0.5625,4.11,3,0,0.0,0,41.02,5,2954.35,1
33,109,2,15,0.6183,4.1,3,1,0.3333,1,3.43,5,2954.35,1
164,109,15,79,0.7772,4.09,3,1,0.3333,0,24.75,5,2954.35,1
131,109,10,41,0.878,4.7,3,0,0.0,0,33.46,5,2954.35,0
66,109,10,58,0.7501,4.57,3,1,0.3333,0,12.29,5,2954.35,1
91,109,9,67,0.6878,4.03,3,0,0.0,0,43.41,5,2954.35,0
108,109,15,105,0.9144,4.52,3,1,0.3333,0,26.88,5,2954.35,1
124,109,8,42,0.6722,4.08,3,1,0.3333,0,18.01,5,2954.35,0
186,109,2,13,0.5434,4.02,3,1,0.3333,0,41.41,5,2954.35,1
159,109,4,19,0.5685,3.83,3,1,0.3333,0,36.71,5,2954.35,0
120,110,9,65,0.681,4.09,2,0,0.0,0,18.78,1,8097.19,1
154,110,11,20,0.7965,4.53,2,0,0.0,0,18.92,1,8097.19,1
178,110,14,58,0.9175,4.55,2,0,0.0,0,34.96,1,8097.19,1
85,110,9,69,0.7612,4.22,2,1,0.5,1,7.48,1,8097.19,0
149,110,4,14,0.6858,3.91,2,0,0.0,0,23.26,1,8097.19,0
145,110,11,25,0.8623,4.55,2,0,0.0,0,18.21,1,8097.19,1
86,110,12,74,0.7633,4.4,2,1,0.5,1,9.9,1,8097.19,1
158,110,5,9,0.6669,3.92,2,0,0.0,0,12.95,1,8097.19,1
77,110,10,45,0.8585,4.62,2,1,0.5,0,14.61,1,8097.19,1
108,110,15,105,0.9144,4.52,2,1,0.5,0,17.78,1,8097.19,1
42,110,1,5,0.5406,4.18,2,0,0.0,1,7.77,1,8097.19,1
27,110,8,37,0.695,4.45,2,0,0.0,0,11.19,1,8097.19,1
117,110,12,73,0.7692,4.26,2,0,0.0,0,16.97,1,8097.19,0
11,110,6,47,0.6899,4.42,2,1,0.5,0,38.75,1,8097.19,1
127,110,7,41,0.6494,4.09,2,1,0.5,0,32.18,1,8097.19,1
6,111,3,15,0.5392,3.8,3,1,0.3333,0,42.38,2,12716.9,0
46,111,9,38,0.7151,4.33,3,1,0.3333,0,47.65,2,12716.9,0
68,111,6,7,0.7118,4.07,3,1,0.3333,0,49.91,2,12716.9,0
26,111,10,23,0.7448,4.1,3,1,0.3333,0,45.14,2,12716.9,1
174,111,9,69,0.8377,4.27,3,1,0.3333,0,15.78,2,12716.9,0
36,111,9,29,0.7539,4.33,3,0,0.0,0,41.8,2,12716.9,1
98,111,15,51,0.8693,4.45,3,0,0.0,0,25.13,2,12716.9,1
168,111,2,20,0.6195,4.32,3,0,0.0,0,33.98,2,12716.9,0
29,111,12,19,0.7796,4.05,3,1,0.3333,0,19.78,2,12716.9,1
87,111,2,9,0.5213,4.05,3,1,0.3333,0,34.64,2,12716.9,1
54,111,10,21,0.8473,4.63,3,0,0.0,0,31.42,2,12716.9,0
79,111,14,115,0.7531,4.18,3,0,0.0,0,23.11,2,12716.9,1
117,111,12,73,0.7692,4.26,3,2,0.6667,0,41.82,2,12716.9,1
62,111,0,5,0.5185,3.59,3,2,0.6667,0,44.06,2,12716.9,0
95,111,10,42,0.7047,4.06,3,0,0.0,0,45.43,2,12716.9,1
21,112,11,67,0.8869,4.52,1,0,0.0,0,22.87,4,3671.44,1
121,112,10,63,0.7316,4.05,1,0,0.0,0,37.78,4,3671.44,0
170,112,11,13,0.7903,4.18,1,0,0.0,0,29.79,4,3671.44,1
158,112,5,9,0.6669,3.92,1,0,0.0,0,26.04,4,3671.44,0
17,112,11,31,0.8221,4.6,1,0,0.0,0,33.36,4,3671.44,1
43,112,11,82,0.8841,4.49,1,1,1.0,0,18.78,4,3671.44,1
131,112,10,41,0.878,4.7,1,0,0.0,0,44.53,4,3671.44,1
100,112,14,66,0.7598,4.33,1,1,1.0,0,22.24,4,3671.44,1
193,112,10,47,0.7552,4.37,1,0,0.0,0,32.85,4,3671.44,0
166,112,9,58,0.7486,4.2,1,0,0.0,0,24.96,4,3671.44,0
96,112,1,13,0.6111,4.03,1,1,1.0,0,15.37,4,3671.44,1
128,112,3,29,0.6131,4.0,1,0,0.0,0,27.78,4,3671.44,0
133,112,8,62,0.8271,4.73,1,1,1.0,0,33.36,4,3671.44,1
119,112,6,45,0.6451,4.26,1,0,0.0,0,34.85,4,3671.44,0
46,112,9,38,0.7151,4.33,1,0,0.0,0,28.7,4,3671.44,1
128,113,3,29,0.6131,4.0,2,0,0.0,0,30.51,5,728.11,0
82,113,5,17,0.6139,4.05,2,0,0.0,0,41.43,5,728.11,0
70,113,9,22,0.7792,4.61,2,0,0.0,0,13.94,5,728.11,1
98,113,15,51,0.8693,4.45,2,1,0.5,0,11.53,5,728.11,1
7,113,1,11,0.516,3.75,2,0,0.0,0,17.87,5,728.11,0
46,113,9,38,0.7151,4.33,2,0,0.0,0,22.11,5,728.11,0
114,113,5,15,0.6065,4.11,2,1,0.5,0,37.34,5,728.11,1
60,113,10,79,0.7145,4.03,2,0,0.0,0,38.23,5,728.11,0
68,113,6,7,0.7118,4.07,2,0,0.0,1,9.98,5,728.11,0
166,113,9,58,0.7486,4.2,2,0,0.0,0,39.59,5,728.11,0
20,113,5,21,0.67,4.22,2,0,0.0,0,10.34,5,728.11,1
92,113,7,48,0.6518,3.98,2,1,0.5,0,42.89,5,728.11,0
22,113,0,5,0.5497,3.99,2,1,0.5,0,26.15,5,728.11,1
76,113,10,13,0.789,4.27,2,0,0.0,1,6.01,5,728.11,1
129,113,6,34,0.68,4.02,2,0,0.0,0,28.88,5,728.11,0
195,114,12,58,0.8424,4.62,3,0,0.0,0,42.58,5,10971.79,1
39,114,15,47,0.913,4.8,3,2,0.6667,0,13.44,5,10971.79,1
102,114,7,52,0.6535,4.16,3,1,0.3333,1,4.57,5,10971.79,0
59,114,15,95,0.7931,4.34,3,0,0.0,0,26.71,5,10971.79,1
186,114,2,13,0.5434,4.02,3,1,0.3333,0,44.12,5,10971.79,1
192,114,13,23,0.8275,4.74,3,1,0.3333,0,15.56,5,10971.79,0
54,114,10,21,0.8473,4.63,3,0,0.0,0,22.22,5,10971.79,0
122,114,5,21,0.7395,4.55,3,0,0.0,0,29.99,5,10971.79,0
60,114,10,79,0.7145,4.03,3,0,0.0,0,24.19,5,10971.79,1
133,114,8,62,0.8271,4.73,3,1,0.3333,1,4.54,5,10971.79,1
151,114,15,82,0.8701,4.24,3,1,0.3333,0,40.51,5,10971.79,1
142,114,13,25,0.884,4.46,3,0,0.0,0,21.99,5,10971.79,0
194,114,14,19,0.8808,4.78,3,1,0.3333,0,32.7,5,10971.79,1
120,114,9,65,0.681,4.09,3,0,0.0,0,15.57,5,10971.79,0
185,114,0,4,0.6072,3.77,3,1,0.3333,0,49.77,5,10971.79,0
155,115,2,12,0.6036,4.08,2,1,0.5,1,6.57,2,12189.43,1
156,115,10,31,0.8442,4.54,2,0,0.0,0,16.86,2,12189.43,1
147,115,4,29,0.5625,4.11,2,1,0.5,0,17.11,2,12189.43,0
101,115,4,22,0.6289,4.2,2,0,0.0,0,34.13,2,12189.43,1
98,115,15,51,0.8693,4.45,2,0,0.0,0,17.96,2,12189.43,0
53,115,10,69,0.7795,4.46,2,0,0.0,0,25.44,2,12189.43,1
17,115,11,31,0.8221,4.6,2,0,0.0,0,21.64,2,12189.43,1
137,115,15,123,0.8223,4.54,2,0,0.0,0,28.19,2,12189.43,1
99,115,2,12,0.5454,3.7,2,1,0.5,1,0.6,2,12189.43,1
49,115,3,15,0.6869,4.0,2,2,1.0,0,46.39,2,12189.43,1
122,115,5,21,0.7395,4.55,2,0,0.0,0,49.58,2,12189.43,1
28,115,0,1,0.6167,4.27,2,0,0.0,0,26.74,2,12189.43,0
85,115,9,69,0.7612,4.22,2,1,0.5,0,25.56,2,12189.43,0
146,115,8,9,0.6825,4.3,2,1,0.5,0,18.26,2,12189.43,0
116,115,14,58,0.9278,4.5,2,0,0.0,1,3.44,2,12189.43,1
171,116,4,13,0.5639,4.17,1,0,0.0,0,27.83,2,2659.01,0
122,116,5,21,0.7395,4.55,1,1,1.0,0,34.19,2,2659.01,1
41,116,2,6,0.5982,4.23,1,0,0.0,0,23.16,2,2659.01,0
155,116,2,12,0.6036,4.08,1,1,1.0,0,29.64,2,2659.01,1
148,116,6,30,0.6756,4.07,1,1,1.0,0,11.56,2,2659.01,1
80,116,15,85,0.8456,4.43,1,0,0.0,1,6.64,2,2659.01,0
151,116,15,82,0.8701,4.24,1,0,0.0,0,23.87,2,2659.01,0
52,116,5,44,0.6774,4.11,1,0,0.0,0,41.69,2,2659.01,1
129,116,6,34,0.68,4.02,1,0,0.0,0,42.94,2,2659.01,0
184,116,13,36,0.8696,4.27,1,0,0.0,0,26.6,2,2659.01,1
176,116,3,25,0.6773,4.38,1,0,0.0,0,34.71,2,2659.01,1
118,116,8,8,0.7519,4.41,1,1,1.0,0,25.39,2,2659.01,1
71,116,7,13,0.7505,4.18,1,0,0.0,0,37.94,2,2659.01,1
2,116,2,20,0.5759,3.7,1,0,0.0,0,37.95,2,2659.01,1
37,116,9,22,0.844,4.25,1,0,0.0,0,45.42,2,2659.01,1
161,117,2,17,0.5796,3.87,3,1,0.3333,1,1.23,1,12026.58,1
138,117,4,8,0.5727,4.06,3,2,0.6667,0,40.66,1,12026.58,1
75,117,7,60,0.7932,4.25,3,0,0.0,0,28.04,1,12026.58,1
171,117,4,13,0.5639,4.17,3,1,0.3333,0,30.24,1,12026.58,1
18,117,10,72,0.7035,4.47,3,0,0.0,1,1.2,1,12026.58,1
179,117,11,39,0.7301,4.52,3,0,0.0,0,39.99,1,12026.58,1
186,117,2,13,0.5434,4.02,3,1,0.3333,0,39.84,1,12026.58,0
185,117,0,4,0.6072,3.77,3,2,0.6667,0,25.87,1,12026.58,1
56,117,12,43,0.7766,4.46,3,0,0.0,0,14.59,1,12026.58,0
127,117,7,41,0.6494,4.09,3,1,0.3333,0,23.08,1,12026.58,1
106,117,14,82,0.8372,4.36,3,2,0.6667,0,29.39,1,12026.58,1
196,117,14,18,0.7727,4.18,3,0,0.0,0,31.94,1,12026.58,1
142,117,13,25,0.884,4.46,3,0,0.0,0,48.0,1,12026.58,1
32,117,2,7,0.5123,3.61,3,1,0.3333,0,42.82,1,12026.58,0
95,117,10,42,0.7047,4.06,3,1,0.3333,0,16.82,1,12026.58,1
26,118,10,23,0.7448,4.1,2,1,0.5,0,27.63,2,4026.51,1
46,118,9,38,0.7151,4.33,2,0,0.0,0,38.58,2,4026.51,0
76,118,10,13,0.789,4.27,2,0,0.0,0,31.29,2,4026.51,1
32,118,2,7,0.5123,3.61,2,0,0.0,0,11.91,2,4026.51,0
137,118,15,123,0.8223,4.54,2,0,0.0,0,30.91,2,4026.51,1
190,118,11,17,0.8808,4.43,2,2,1.0,0,36.4,2,4026.51,1
101,118,4,22,0.6289,4.2,2,0,0.0,0,37.61,2,4026.51,1
44,118,5,31,0.5795,4.13,2,1,0.5,0,33.93,2,4026.51,1
20,118,5,21,0.67,4.22,2,1,0.5,0,25.1,2,4026.51,1
172,118,4,28,0.5778,3.8,2,1,0.5,1,2.87,2,4026.51,0
196,118,14,18,0.7727,4.18,2,1,0.5,0,18.0,2,4026.51,1
3,118,6,51,0.717,4.27,2,1,0.5,0,11.12,2,4026.51,1
174,118,9,69,0.8377,4.27,2,2,1.0,1,8.3,2,4026.51,1
70,118,9,22,0.7792,4.61,2,1,0.5,1,1.1,2,4026.51,0
40,118,4,20,0.5791,3.96,2,0,0.0,0,13.86,2,4026.51,0
171,119,4,13,0.5639,4.17,2,0,0.0,1,4.25,4,6376.54,1
43,119,11,82,0.8841,4.49,2,0,0.0,0,19.3,4,6376.54,1
186,119,2,13,0.5434,4.02,2,1,0.5,1,3.57,4,6376.54,1
12,119,7,54,0.726,4.11,2,1,0.5,0,36.16,4,6376.54,1
107,119,7,43,0.6939,4.41,2,0,0.0,0,18.51,4,6376.54,1
132,119,6,43,0.6389,4.32,2,1,0.5,0,36.32,4,6376.54,1
28,119,0,1,0.6167,4.27,2,0,0.0,0,34.96,4,6376.54,1
84,119,1,9,0.5276,4.17,2,1,0.5,0,45.42,4,6376.54,1
83,119,7,30,0.6573,3.84,2,1,0.5,0,40.7,4,6376.54,1
144,119,9,54,0.6936,4.2,2,1,0.5,0,49.62,4,6376.54,1
161,119,2,17,0.5796,3.87,2,0,0.0,0,41.65,4,6376.54,0
49,119,3,15,0.6869,4.0,2,1,0.5,0,32.77,4,6376.54,1
160,119,15,74,0.8858,4.7,2,0,0.0,0,13.79,4,6376.54,1
54,119,10,21,0.8473,4.63,2,0,0.0,0,35.23,4,6376.54,1
139,119,14,78,0.859,4.26,2,0,0.0,1,9.28,4,6376.54,0
35,120,3,5,0.6218,4.07,3,0,0.0,1,5.35,4,1698.95,0
86,120,12,74,0.7633,4.4,3,0,0.0,0,30.14,4,1698.95,0
45,120,3,15,0.682,4.39,3,1,0.3333,0,10.53,4,1698.95,1
163,120,14,88,0.8498,4.65,3,0,0.0,0,40.36,4,1698.95,1
195,120,12,58,0.8424,4.62,3,0,0.0,1,2.75,4,1698.95,1
177,120,8,36,0.813,4.2,3,0,0.0,0,19.74,4,1698.95,1
82,120,5,17,0.6139,4.05,3,0,0.0,0,15.5,4,1698.95,0
171,120,4,13,0.5639,4.17,3,0,0.0,0,18.08,4,1698.95,0
124,120,8,42,0.6722,4.08,3,1,0.3333,0,35.68,4,1698.95,1
18,120,10,72,0.7035,4.47,3,1,0.3333,0,39.01,4,1698.95,0
5,120,12,24,0.8146,4.32,3,1,0.3333,0,27.75,4,1698.95,0
156,120,10,31,0.8442,4.54,3,0,0.0,0,15.37,4,1698.95,1
150,120,14,67,0.7992,4.54,3,0,0.0,0,41.48,4,1698.95,1
115,120,7,36,0.7398,4.26,3,2,0.6667,0,41.67,4,1698.95,1
98,120,15,51,0.8693,4.45,3,1,0.3333,0,42.51,4,1698.95,1
59,121,15,95,0.7931,4.34,3,1,0.3333,0,44.91,5,3565.55,1
188,121,14,18,0.8028,4.12,3,1,0.3333,1,2.24,5,3565.55,1
85,121,9,69,0.7612,4.22,3,1,0.3333,0,12.58,5,3565.55,1
88,121,14,70,0.8035,4.45,3,2,0.6667,0,48.15,5,3565.55,1
63,121,15,43,0.7991,4.38,3,0,0.0,0,49.68,5,3565.55,0
53,121,10,69,0.7795,4.46,3,1,0.3333,0,15.02,5,3565.55,1
139,121,14,78,0.859,4.26,3,0,0.0,0,31.95,5,3565.55,0
14,121,2,14,0.5687,4.27,3,2,0.6667,0,18.17,5,3565.55,1
171,121,4,13,0.5639,4.17,3,1,0.3333,0,27.05,5,3565.55,1
64,121,4,5,0.7132,4.29,3,0,0.0,0,16.57,5,3565.55,1
176,121,3,25,0.6773,4.38,3,0,0.0,0,26.96,5,3565.55,0
179,121,11,39,0.7301,4.52,3,1,0.3333,0,22.12,5,3565.55,1
185,121,0,4,0.6072,3.77,3,2,0.6667,0,48.71,5,3565.55,1
57,121,7,61,0.6468,3.89,3,0,0.0,0,44.5,5,3565.55,0
156,121,10,31,0.8442,4.54,3,0,0.0,0,48.04,5,3565.55,1
97,122,2,17,0.5626,3.86,2,0,0.0,1,4.56,3,10424.22,1
43,122,11,82,0.8841,4.49,2,0,0.0,0,46.26,3,10424.22,1
121,122,10,63,0.7316,4.05,2,1,0.5,0,31.49,3,10424.22,1
113,122,1,6,0.6183,3.94,2,1,0.5,0,17.03,3,10424.22,1
109,122,3,17,0.5429,4.17,2,0,0.0,0,22.23,3,10424.22,1
130,122,11,18,0.7967,4.2,2,1,0.5,1,5.84,3,10424.22,1
157,122,3,10,0.6034,3.98,2,1,0.5,1,3.67,3,10424.22,1
189,122,9,74,0.7467,4.48,2,2,1.0,0,17.83,3,10424.22,1
111,122,15,84,0.7565,4.05,2,0,0.0,0,10.17,3,10424.22,0
195,122,12,58,0.8424,4.62,2,0,0.0,0,39.21,3,10424.22,1
40,122,4,20,0.5791,3.96,2,0,0.0,0,26.18,3,10424.22,0
124,122,8,42,0.6722,4.08,2,0,0.0,0,25.79,3,10424.22,0
6,122,3,15,0.5392,3.8,2,0,0.0,0,25.36,3,10424.22,1
196,122,14,18,0.7727,4.18,2,1,0.5,0,49.5,3,10424.22,1
98,122,15,51,0.8693,4.45,2,0,0.0,0,45.4,3,10424.22,0
32,123,2,7,0.5123,3.61,3,1,0.3333,0,35.4,2,727.04,1
99,123,2,12,0.5454,3.7,3,0,0.0,0,12.31,2,727.04,0
145,123,11,25,0.8623,4.55,3,1,0.3333,0,26.96,2,727.04,1
42,123,1,5,0.5406,4.18,3,1,0.3333,0,29.11,2,727.04,0
50,123,13,21,0.9208,4.86,3,0,0.0,0,24.46,2,727.04,1
196,123,14,18,0.7727,4.18,3,2,0.6667,1,0.77,2,727.04,1
112,123,3,27,0.6391,4.32,3,1,0.3333,0,15.92,2,727.04,1
66,123,10,58,0.7501,4.57,3,1,0.3333,0,47.77,2,727.04,1
198,123,12,52,0.8669,4.36,3,1,0.3333,0,19.9,2,727.04,1
193,123,10,47,0.7552,4.37,3,0,0.0,0,36.5,2,727.04,1
185,123,0,4,0.6072,3.77,3,1,0.3333,0,14.67,2,727.04,1
90,123,2,7,0.5005,3.82,3,2,0.6667,0,38.46,2,727.04,1
131,123,10,41,0.878,4.7,3,0,0.0,0,38.24,2,727.04,0
182,123,3,4,0.5679,4.06,3,1,0.3333,0,13.21,2,727.04,0
126,123,9,61,0.696,3.93,3,0,0.0,0,45.04,2,727.04,1
110,124,2,17,0.6407,3.96,3,3,1.0,0,14.37,2,2855.53,1
65,124,4,33,0.5827,3.85,3,0,0.0,0,41.9,2,2855.53,0
178,124,14,58,0.9175,4.55,3,2,0.6667,0,20.76,2,2855.53,1
78,124,6,11,0.6434,4.05,3,0,0.0,0,39.93,2,2855.53,0
129,124,6,34,0.68,4.02,3,0,0.0,0,10.26,2,2855.53,1
137,124,15,123,0.8223,4.54,3,1,0.3333,0,29.67,2,2855.53,1
169,124,12,94,0.8925,4.74,3,1,0.3333,0,40.95,2,2855.53,1
98,124,15,51,0.8693,4.45,3,0,0.0,0,26.67,2,2855.53,1
151,124,15,82,0.8701,4.24,3,0,0.0,0,27.24,2,2855.53,1
79,124,14,115,0.7531,4.18,3,0,0.0,0,17.46,2,2855.53,1
188,124,14,18,0.8028,4.12,3,0,0.0,0,29.46,2,2855.53,1
106,124,14,82,0.8372,4.36,3,0,0.0,0,14.41,2,2855.53,1
193,124,10,47,0.7552,4.37,3,0,0.0,0,18.5,2,2855.53,1
187,124,10,32,0.8495,4.59,3,2,0.6667,0,40.0,2,2855.53,1
23,124,7,11,0.788,4.58,3,0,0.0,0,17.68,2,2855.53,0
105,125,13,56,0.9182,4.61,3,0,0.0,0,11.19,2,11456.33,1
113,125,1,6,0.6183,3.94,3,1,0.3333,0,29.41,2,11456.33,0
161,125,2,17,0.5796,3.87,3,1,0.3333,0,10.38,2,11456.33,1
160,125,15,74,0.8858,4.7,3,1,0.3333,0,48.21,2,11456.33,1
28,125,0,1,0.6167,4.27,3,1,0.3333,0,41.57,2,11456.33,1
163,125,14,88,0.8498,4.65,3,1,0.3333,0,18.44,2,11456.33,1
43,125,11,82,0.8841,4.49,3,0,0.0,0,25.03,2,11456.33,1
21,125,11,67,0.8869,4.52,3,1,0.3333,0,48.48,2,11456.33,1
76,125,10,13,0.789,4.27,3,1,0.3333,0,29.44,2,11456.33,1
22,125,0,5,0.5497,3.99,3,0,0.0,0,34.17,2,11456.33,0
97,125,2,17,0.5626,3.86,3,2,0.6667,0,37.27,2,11456.33,1
32,125,2,7,0.5123,3.61,3,0,0.0,0,22.61,2,11456.33,1
71,125,7,13,0.7505,4.18,3,0,0.0,0,24.45,2,11456.33,1
17,125,11,31,0.8221,4.6,3,0,0.0,0,34.43,2,11456.33,0
88,125,14,70,0.8035,4.45,3,0,0.0,1,8.79,2,11456.33,1
1,126,3,3,0.6585,3.98,3,1,0.3333,0,28.08,2,1916.44,0
117,126,12,73,0.7692,4.26,3,0,0.0,0,44.79,2,1916.44,1
179,126,11,39,0.7301,4.52,3,0,0.0,0,36.41,2,1916.44,1
103,126,3,23,0.6748,4.16,3,1,0.3333,0,35.52,2,1916.44,0
186,126,2,13,0.5434,4.02,3,1,0.3333,0,22.89,2,1916.44,0
36,126,9,29,0.7539,4.33,3,1,0.3333,0,44.94,2,1916.44,0
7,126,1,11,0.516,3.75,3,1,0.3333,0,39.43,2,1916.44,0
155,126,2,12,0.6036,4.08,3,1,0.3333,0,19.34,2,1916.44,1
